id,created_at,sid,property_name,location,latitude,longitude,nearby_hospitals,nearby_schools,nearby_landmarks
46,2025-01-10 16:49:25.875193+00,NaRixDu1000046,Rixos Beach Residences at Dubai Islands,"Dubai Islands, Dubai",25.30451046,55.30417136,Canadian Specialist Hospital (4.94km) || 5-10km: Aster Hospital (6.59km) || NMC Royal Hospital (7.3km) || Saudi German Hospital (7.58km) || Dubai Hospital (7.58km) || Iranian Hospital Dubai (8.86km) || Rashid Hospital (8.86km),5-10km: Dubai International School (7.58km) || GEMS Modern Academy (7.58km) || Dubai English Speaking School (7.92km),Gold Souk (2.11km) || 5-10km: Dubai Frame (7.72km)
47,2025-01-10 16:49:25.875193+00,So340Du1000047,340 Riverside Crescent,"Sobha Hartland II, Dubai",25.1781451,55.32646425,5-10km: Saudi German Hospital (6.65km) || Dubai Hospital (6.65km) || NMC Royal Hospital (7.1km) || Al Zahra Hospital (7.28km) || Medcare Hospital (7.28km) || Mediclinic City Hospital (7.63km) || Aster Hospital (8.01km) || Iranian Hospital Dubai (8.75km) || Rashid Hospital (8.75km),Hartland International School (0.2km) || 5-10km: Dubai International School (6.65km) || GEMS Modern Academy (6.65km) || Kings School Dubai (7.28km) || GEMS Wellington International School (7.77km) || Repton School Dubai (7.77km) || Dubai English Speaking School (8.81km),5-10km: Dubai Opera (5.48km) || Dubai Festival City Mall (5.54km) || Dubai Mall (5.65km) || Burj Khalifa (5.65km) || Dubai Creek (6.34km) || Dubai Frame (6.87km)
48,2025-01-10 16:49:25.875193+00,Aril Sh1000048,il teatro Residences 2,"Aljada, Sharjah",25.31489623,55.4778491,University Hospital Sharjah (3.08km) || 5-10km: Al Zahra Hospital Sharjah (6.09km) || Medcare Hospital Sharjah (6.09km) || NMC Royal Hospital Sharjah (6.59km) || Central Private Hospital (8.57km),Sharjah English School (3.08km) || 5-10km: Victoria International School (6.09km) || American School of Creative Science (6.09km) || GEMS Westminster School (6.59km) || Delta English School (8.57km),Sharjah City Centre (3.08km) || University City (3.08km) || 5-10km: Sahara Centre (6.09km) || Blue Souk (6.09km) || Al Majaz Waterfront (6.59km) || Al Qasba (8.57km)
49,2025-01-10 16:49:25.875193+00,ArTheSh1000049,The Gate,"Aljada, Sharjah",25.31864713,55.4742758,University Hospital Sharjah (3.53km) || 5-10km: Al Zahra Hospital Sharjah (5.68km) || Medcare Hospital Sharjah (5.68km) || NMC Royal Hospital Sharjah (6.1km) || Central Private Hospital (8.07km),Sharjah English School (3.53km) || 5-10km: Victoria International School (5.68km) || American School of Creative Science (5.68km) || GEMS Westminster School (6.1km) || Delta English School (8.07km),Sharjah City Centre (3.53km) || University City (3.53km) || 5-10km: Sahara Centre (5.68km) || Blue Souk (5.68km) || Al Majaz Waterfront (6.1km) || Al Qasba (8.07km)
50,2025-01-10 16:49:25.875193+00,SoSobDu1000050,Sobha Reserve,"Dubailand, Dubai",25.08492268,55.34078246,Saudi German Hospital (4.5km) || NMC Royal Hospital (5.2km) || Canadian Specialist Hospital (6.0km),GEMS Modern Academy (3.5km) || Dubai International School (4.2km) || Kent College Dubai (4.8km),Global Village (3.5km) || Dubai Miracle Garden (4.0km) || IMG Worlds of Adventure (4.5km)
51,2025-01-10 16:49:25.875193+00,MeTheDu1000051,The Acres Estates,"Dubailand, Dubai",25.05385758,55.33152445,Saudi German Hospital (4.5km) || NMC Royal Hospital (5.2km) || Canadian Specialist Hospital (6.0km),GEMS Modern Academy (3.5km) || Dubai International School (4.2km) || Kent College Dubai (4.8km),Global Village (3.5km) || Dubai Miracle Garden (4.0km) || IMG Worlds of Adventure (4.5km)
52,2025-01-10 16:49:25.875193+00,ElTheDu1000052,The Quayside,"Business Bay, Dubai",25.18110286,55.26614686,Al Zahra Hospital (3.11km) || Medcare Hospital (3.11km) || Mediclinic City Hospital (3.13km) || 5-10km: Iranian Hospital Dubai (5.82km) || Rashid Hospital (5.82km) || Saudi German Hospital (8.02km) || Dubai Hospital (8.02km) || NMC Royal Hospital (9.09km),Kings School Dubai (2.89km) || GEMS Wellington International School (3.43km) || Repton School Dubai (3.43km) || 5-10km: Hartland International School (6.27km) || Dubai English Speaking School (6.54km) || Dubai International School (8.02km) || GEMS Modern Academy (8.02km),Dubai Opera (1.53km) || Dubai Mall (1.97km) || Burj Khalifa (1.97km) || Dubai Creek (2.68km) || 5-10km: Dubai Frame (6.92km) || Dubai Festival City Mall (9.59km) || Mall of Emirates (9.61km)
53,2025-01-10 16:49:25.875193+00,ArAreSh1000053,Areej Apartments,"Aljada, Sharjah",25.31966388,55.48196085,University Hospital Sharjah (3.62km) || 5-10km: Al Zahra Hospital Sharjah (6.44km) || Medcare Hospital Sharjah (6.44km) || NMC Royal Hospital Sharjah (6.79km) || Central Private Hospital (8.73km),Sharjah English School (3.62km) || 5-10km: Victoria International School (6.44km) || American School of Creative Science (6.44km) || GEMS Westminster School (6.79km) || Delta English School (8.73km),Sharjah City Centre (3.62km) || University City (3.62km) || 5-10km: Sahara Centre (6.44km) || Blue Souk (6.44km) || Al Majaz Waterfront (6.79km) || Al Qasba (8.73km)
54,2025-01-10 16:49:25.875193+00,ElClaDu1000054,Claydon House,"Meydan, Dubai",25.17993197,55.31978029,5-10km: Saudi German Hospital (6.38km) || Dubai Hospital (6.38km) || Al Zahra Hospital (6.59km) || Medcare Hospital (6.59km) || NMC Royal Hospital (6.93km) || Mediclinic City Hospital (6.94km) || Aster Hospital (7.87km) || Iranian Hospital Dubai (8.14km) || Rashid Hospital (8.14km),Hartland International School (0.88km) || 5-10km: Dubai International School (6.38km) || GEMS Modern Academy (6.38km) || Kings School Dubai (6.59km) || GEMS Wellington International School (7.08km) || Repton School Dubai (7.08km) || Dubai English Speaking School (8.24km),Dubai Opera (4.78km) || Dubai Mall (4.95km) || Burj Khalifa (4.95km) || 5-10km: Dubai Creek (5.65km) || Dubai Festival City Mall (5.68km) || Dubai Frame (6.45km)
55,2025-01-10 16:49:25.875193+00,ElTheDu1000055,The Sanctury,"Nad Al Sheba, Dubai",25.13278966,55.34682356,Mediclinic City Hospital (4.5km) || Iranian Hospital (5.2km) || Al Zahra Hospital (5.8km),Repton School Dubai (3.5km) || GEMS Wellington Academy (4.2km) || Kings School Dubai (4.8km),Meydan Racecourse (2.5km) || Nad Al Sheba Sports Complex (2.0km) || Meydan One Mall (3.5km)
56,2025-01-12 17:45:05.835412+00,DaDamDu1000056,Damac Islands,"Dubai Islands, Dubai",25.02039378,55.23742499,Mediclinic Parkview Hospital (3.5km) || Saudi German Hospital (4.2km) || NMC Royal Hospital (5.0km),GEMS FirstPoint School (2.5km) || Nord Anglia International School (3.2km) || GEMS United School (4.0km),IMG Worlds of Adventure (2.3km) || Global Village (3.1km) || Dubai Studio City (4.5km) || Dubai Science Park (5.2km)
57,2025-01-12 17:45:05.835412+00,DaDamDu1000057,Damac Sun City,"Dubailand, Dubai",25.01842017,55.29323044,Mediclinic Parkview Hospital (3.5km) || Saudi German Hospital (4.2km) || NMC Royal Hospital (5.0km) (10.3km) || Mediclinic City Hospital (4.5km) || Iranian Hospital (5.2km) || Al Zahra Hospital (5.8km) (13.3km) || 5-10km: Al Zahra Hospital (6.11km) || Medcare Hospital (6.11km) || Mediclinic City Hospital (6.21km) || Iranian Hospital Dubai (8.69km) || Rashid Hospital (8.69km) || Saudi German Hospital (9.53km) || Dubai Hospital (9.53km) (15.4km),GEMS FirstPoint School (2.5km) || Nord Anglia International School (3.2km) || GEMS United School (4.0km) (10.3km) || Repton School Dubai (3.5km) || GEMS Wellington Academy (4.2km) || Kings School Dubai (4.8km) (13.3km) || 5-10km: Hartland International School (5.19km) || Kings School Dubai (5.92km) || GEMS Wellington International School (6.49km) || Repton School Dubai (6.49km) || Dubai English Speaking School (9.26km) || Dubai International School (9.53km) || GEMS Modern Academy (9.53km) (15.4km),Earth Golf Course (0.5km) || Fire Golf Course (0.5km) || Dubai Sports City (3.0km) (10.3km) || Meydan Racecourse (2.5km) || Nad Al Sheba Sports Complex (2.0km) || Meydan One Mall (3.5km) (13.3km) || Dubai Opera (4.05km) || Dubai Mall (4.54km) || Burj Khalifa (4.54km) || 5-10km: Dubai Creek (5.45km) || Dubai Frame (8.87km) || Mall of Emirates (9.3km) || Dubai Festival City Mall (9.98km) (15.4km)
58,2025-01-12 17:45:05.835412+00,DaShoDu1000058,Shoreline by Damac,"Al Marjan, Dubai",25.68743236,55.74317398,RAK Hospital (2.5km) || Ibrahim Bin Hamad Obaidullah Hospital (2.5km) || Saudi German Hospital RAK (2.5km) (10.4km) || Umm Al Quwain Hospital (3.5km) || Sheikh Khalifa General Hospital (5.2km) || UAQ Specialized Dental Center (4.1km) (14.8km) || Al Qassimi Hospital (2.5km) || Zulekha Hospital Sharjah (2.5km) || NMC Royal Hospital Sharjah (2.5km) (46.0km),RAK Academy (2.5km) || GEMS Westminster School RAK (2.5km) || Indian Public School (2.5km) (10.4km) || Emirates National School UAQ (3.2km) || Dubai Modern Education School (4.5km) || UAQ Indian School (5.1km) (14.8km) || Sharjah English School (2.5km) || GEMS Millennium School Sharjah (2.5km) || Victoria International School (2.5km) (46.0km),Al Marjan Island (2.5km) || RAK Mall (2.5km) || Hayat Island Beach (2.5km) (10.4km) || Dreamland Aqua Park (2.5km) || UAQ Marine Club (3.0km) || Umm Al Quwain Beach (1.5km) (14.8km) || Sharjah Corniche (2.5km) || Al Majaz Waterfront (2.5km) || Sharjah Aquarium (2.5km) (46.0km)
59,2025-01-12 17:45:05.835412+00,DaCouDu1000059,Couture by Cavalli,"Business Bay, Dubai",25.18894938,55.24364638,Al Zahra Hospital (3.11km) || Medcare Hospital (3.11km) || Mediclinic City Hospital (3.13km) || 5-10km: Iranian Hospital Dubai (5.82km) || Rashid Hospital (5.82km) || Saudi German Hospital (8.02km) || Dubai Hospital (8.02km) || NMC Royal Hospital (9.09km) (2.4km) || Iranian Hospital Dubai (0.67km) || Rashid Hospital (0.67km) || Al Zahra Hospital (2.24km) || Medcare Hospital (2.24km) || Mediclinic City Hospital (2.29km) || 5-10km: Saudi German Hospital (5.72km) || Dubai Hospital (5.72km) || NMC Royal Hospital (6.84km) || Aster Hospital (7.44km) || Canadian Specialist Hospital (9.08km) (4.7km) || 5-10km: Al Zahra Hospital (6.11km) || Medcare Hospital (6.11km) || Mediclinic City Hospital (6.21km) || Iranian Hospital Dubai (8.69km) || Rashid Hospital (8.69km) || Saudi German Hospital (9.53km) || Dubai Hospital (9.53km) (5.3km),Kings School Dubai (2.89km) || GEMS Wellington International School (3.43km) || Repton School Dubai (3.43km) || 5-10km: Hartland International School (6.27km) || Dubai English Speaking School (6.54km) || Dubai International School (8.02km) || GEMS Modern Academy (8.02km) (2.4km) || Dubai English Speaking School (1.65km) || GEMS Wellington International School (1.99km) || Repton School Dubai (1.99km) || Kings School Dubai (2.48km) || 5-10km: Dubai International School (5.72km) || GEMS Modern Academy (5.72km) || Hartland International School (8.88km) (4.7km) || 5-10km: Hartland International School (5.19km) || Kings School Dubai (5.92km) || GEMS Wellington International School (6.49km) || Repton School Dubai (6.49km) || Dubai English Speaking School (9.26km) || Dubai International School (9.53km) || GEMS Modern Academy (9.53km) (5.3km),Dubai Opera (1.53km) || Dubai Mall (1.97km) || Burj Khalifa (1.97km) || Dubai Creek (2.68km) || 5-10km: Dubai Frame (6.92km) || Dubai Festival City Mall (9.59km) || Mall of Emirates (9.61km) (2.4km) || Dubai Creek (2.89km) || Dubai Mall (3.81km) || Burj Khalifa (3.81km) || Dubai Frame (4.1km) || Dubai Opera (4.28km) || 5-10km: Gold Souk (7.42km) || Dubai Festival City Mall (8.99km) (4.7km) || Dubai Opera (4.05km) || Dubai Mall (4.54km) || Burj Khalifa (4.54km) || 5-10km: Dubai Creek (5.45km) || Dubai Frame (8.87km) || Mall of Emirates (9.3km) || Dubai Festival City Mall (9.98km) (5.3km)
60,2025-01-12 17:45:05.835412+00,DaBayDu1000060,Bayz 101,"Business Bay, Dubai",25.19316366,55.26354915,Al Zahra Hospital (3.11km) || Medcare Hospital (3.11km) || Mediclinic City Hospital (3.13km) || 5-10km: Iranian Hospital Dubai (5.82km) || Rashid Hospital (5.82km) || Saudi German Hospital (8.02km) || Dubai Hospital (8.02km) || NMC Royal Hospital (9.09km) (1.4km) || Al Zahra Hospital (4.22km) || Medcare Hospital (4.22km) || Mediclinic City Hospital (4.54km) || 5-10km: Saudi German Hospital (5.97km) || Dubai Hospital (5.97km) || Iranian Hospital Dubai (6.13km) || Rashid Hospital (6.13km) || NMC Royal Hospital (6.86km) || Aster Hospital (7.84km) (3.4km) || Iranian Hospital Dubai (0.67km) || Rashid Hospital (0.67km) || Al Zahra Hospital (2.24km) || Medcare Hospital (2.24km) || Mediclinic City Hospital (2.29km) || 5-10km: Saudi German Hospital (5.72km) || Dubai Hospital (5.72km) || NMC Royal Hospital (6.84km) || Aster Hospital (7.44km) || Canadian Specialist Hospital (9.08km) (4.0km),Kings School Dubai (2.89km) || GEMS Wellington International School (3.43km) || Repton School Dubai (3.43km) || 5-10km: Hartland International School (6.27km) || Dubai English Speaking School (6.54km) || Dubai International School (8.02km) || GEMS Modern Academy (8.02km) (1.4km) || Hartland International School (3.33km) || Kings School Dubai (4.18km) || GEMS Wellington International School (4.71km) || Repton School Dubai (4.71km) || 5-10km: Dubai International School (5.97km) || GEMS Modern Academy (5.97km) || Dubai English Speaking School (6.43km) (3.4km) || Dubai English Speaking School (1.65km) || GEMS Wellington International School (1.99km) || Repton School Dubai (1.99km) || Kings School Dubai (2.48km) || 5-10km: Dubai International School (5.72km) || GEMS Modern Academy (5.72km) || Hartland International School (8.88km) (4.0km),Dubai Opera (1.53km) || Dubai Mall (1.97km) || Burj Khalifa (1.97km) || Dubai Creek (2.68km) || 5-10km: Dubai Frame (6.92km) || Dubai Festival City Mall (9.59km) || Mall of Emirates (9.61km) (1.4km) || Dubai Opera (2.33km) || Dubai Mall (2.52km) || Burj Khalifa (2.52km) || Dubai Creek (3.29km) || 5-10km: Dubai Frame (5.42km) || Dubai Festival City Mall (6.71km) (3.4km) || Dubai Creek (2.89km) || Dubai Mall (3.81km) || Burj Khalifa (3.81km) || Dubai Frame (4.1km) || Dubai Opera (4.28km) || 5-10km: Gold Souk (7.42km) || Dubai Festival City Mall (8.99km) (4.0km)
61,2025-01-12 17:45:05.835412+00,DaBayDu1000061,Bayz 102,"Business Bay, Dubai",25.18764136,55.25991604,Al Zahra Hospital (3.11km) || Medcare Hospital (3.11km) || Mediclinic City Hospital (3.13km) || 5-10km: Iranian Hospital Dubai (5.82km) || Rashid Hospital (5.82km) || Saudi German Hospital (8.02km) || Dubai Hospital (8.02km) || NMC Royal Hospital (9.09km) (1.0km) || Al Zahra Hospital (4.22km) || Medcare Hospital (4.22km) || Mediclinic City Hospital (4.54km) || 5-10km: Saudi German Hospital (5.97km) || Dubai Hospital (5.97km) || Iranian Hospital Dubai (6.13km) || Rashid Hospital (6.13km) || NMC Royal Hospital (6.86km) || Aster Hospital (7.84km) (3.7km) || 5-10km: Al Zahra Hospital (6.11km) || Medcare Hospital (6.11km) || Mediclinic City Hospital (6.21km) || Iranian Hospital Dubai (8.69km) || Rashid Hospital (8.69km) || Saudi German Hospital (9.53km) || Dubai Hospital (9.53km) (4.1km),Kings School Dubai (2.89km) || GEMS Wellington International School (3.43km) || Repton School Dubai (3.43km) || 5-10km: Hartland International School (6.27km) || Dubai English Speaking School (6.54km) || Dubai International School (8.02km) || GEMS Modern Academy (8.02km) (1.0km) || Hartland International School (3.33km) || Kings School Dubai (4.18km) || GEMS Wellington International School (4.71km) || Repton School Dubai (4.71km) || 5-10km: Dubai International School (5.97km) || GEMS Modern Academy (5.97km) || Dubai English Speaking School (6.43km) (3.7km) || 5-10km: Hartland International School (5.19km) || Kings School Dubai (5.92km) || GEMS Wellington International School (6.49km) || Repton School Dubai (6.49km) || Dubai English Speaking School (9.26km) || Dubai International School (9.53km) || GEMS Modern Academy (9.53km) (4.1km),Dubai Opera (1.53km) || Dubai Mall (1.97km) || Burj Khalifa (1.97km) || Dubai Creek (2.68km) || 5-10km: Dubai Frame (6.92km) || Dubai Festival City Mall (9.59km) || Mall of Emirates (9.61km) (1.0km) || Dubai Opera (2.33km) || Dubai Mall (2.52km) || Burj Khalifa (2.52km) || Dubai Creek (3.29km) || 5-10km: Dubai Frame (5.42km) || Dubai Festival City Mall (6.71km) (3.7km) || Dubai Opera (4.05km) || Dubai Mall (4.54km) || Burj Khalifa (4.54km) || 5-10km: Dubai Creek (5.45km) || Dubai Frame (8.87km) || Mall of Emirates (9.3km) || Dubai Festival City Mall (9.98km) (4.1km)
62,2025-01-12 17:45:05.835412+00,DaDiaDu1000062,Diamondz,"JLT, Dubai",25.06463334,55.14133575,Saudi German Hospital (2.0km) || Mediclinic Parkview Hospital (3.5km) || NMC Royal Hospital (3.0km) (0.9km) || Mediclinic Parkview Hospital (3.2km) || Saudi German Hospital (2.8km) || NMC Royal Hospital Marina (2.0km) (3.0km) || Saudi German Hospital Marina (3.5km) || Kings College Hospital (4.2km) || NMC Royal Hospital Dubai (5.1km) (5.2km),Emirates International School (1.5km) || GEMS Wellington Academy (2.5km) || Dubai British School (3.0km) (0.9km) || Emirates International School (2.5km) || Dubai College (3.5km) || GEMS Wellington Academy (4.0km) (3.0km) || Regent International School (4.1km) || Dubai College (5.2km) || GEMS Wellington Academy (5.5km) (5.2km),JLT Park (0.5km) || Dubai Marina Mall (1.5km) || DMCC Metro Station (1.0km) || Almas Tower (1.0km) (0.9km) || Dubai Marina Mall (1.0km) || JBR Beach (1.5km) || Dubai Marina Walk (0.5km) || Bluewaters Island (2.0km) (3.0km) || Atlantis The Palm (2.0km) || The Pointe (1.5km) || Palm West Beach (1.0km) || Nakheel Mall (2.5km) (5.2km)
63,2025-01-12 17:45:05.835412+00,DaOasDu1000063,Oasis 1,"Silicon Oasis, Dubai",25.12250647,55.3673764,Mediclinic City Hospital (4.5km) || Iranian Hospital (5.2km) || Al Zahra Hospital (5.8km) (5.8km) || 5-10km: Saudi German Hospital (6.77km) || Dubai Hospital (6.77km) || NMC Royal Hospital (7.23km) || Al Zahra Hospital (7.31km) || Medcare Hospital (7.31km) || Mediclinic City Hospital (7.66km) || Aster Hospital (8.15km) || Iranian Hospital Dubai (8.82km) || Rashid Hospital (8.82km) (7.3km) || 5-10km: Saudi German Hospital (6.82km) || Dubai Hospital (6.82km) || Al Zahra Hospital (7.25km) || Medcare Hospital (7.25km) || NMC Royal Hospital (7.29km) || Mediclinic City Hospital (7.59km) || Aster Hospital (8.21km) || Iranian Hospital Dubai (8.79km) || Rashid Hospital (8.79km) (7.4km),Repton School Dubai (3.5km) || GEMS Wellington Academy (4.2km) || Kings School Dubai (4.8km) (5.8km) || Hartland International School (0.29km) || 5-10km: Dubai International School (6.77km) || GEMS Modern Academy (6.77km) || Kings School Dubai (7.3km) || GEMS Wellington International School (7.8km) || Repton School Dubai (7.8km) || Dubai English Speaking School (8.89km) (7.3km) || Hartland International School (0.41km) || 5-10km: Dubai International School (6.82km) || GEMS Modern Academy (6.82km) || Kings School Dubai (7.24km) || GEMS Wellington International School (7.74km) || Repton School Dubai (7.74km) || Dubai English Speaking School (8.87km) (7.4km),Meydan Racecourse (2.5km) || Nad Al Sheba Sports Complex (2.0km) || Meydan One Mall (3.5km) (5.8km) || 5-10km: Dubai Opera (5.49km) || Dubai Mall (5.67km) || Burj Khalifa (5.67km) || Dubai Festival City Mall (5.68km) || Dubai Creek (6.37km) || Dubai Frame (6.98km) (7.3km) || 5-10km: Dubai Opera (5.41km) || Dubai Mall (5.6km) || Burj Khalifa (5.6km) || Dubai Festival City Mall (5.77km) || Dubai Creek (6.31km) || Dubai Frame (7.0km) (7.4km)
